idtransaccion,idcliente,horatransaccion,monto,canal,geolocalizacion,dispositivo_confianza,monto_promedio,ataque,estatus
101218,1,2026-03-23 09:42:37,15.9,APP,CDMX,False,18.65,0,APROBADA
101219,7,2026-03-12 04:05:15,94.99,APP,CDMX,True,91.7,0,APROBADA
101220,7,2026-03-16 23:08:47,96.64,ATM,CDMX,True,91.7,0,APROBADA
101221,1,2026-03-16 09:09:03,15.92,APP,CDMX,False,18.65,0,APROBADA
101222,9,2026-03-27 00:43:56,250.3,SUCURSAL,CDMX,True,210.6,0,APROBADA
101223,150,2026-03-10 01:27:59,138.98,WEB,CDMX,True,167.65,0,APROBADA
101224,7,2026-03-24 06:25:39,114.76,APP,CDMX,True,91.7,0,APROBADA
101225,150,2026-03-20 23:52:44,141.46,SUCURSAL,CDMX,True,167.65,0,APROBADA
101226,9,2026-03-06 18:51:23,149.34,SUCURSAL,CDMX,True,210.6,0,APROBADA
101227,150,2026-03-25 03:01:15,124.07,ATM,CDMX,True,167.65,0,APROBADA
101228,1,2026-03-30 11:12:35,17.23,WEB,CDMX,True,18.65,0,APROBADA
101229,150,2026-03-19 22:36:50,189.92,SUCURSAL,CDMX,True,167.65,0,APROBADA
101230,1,2026-03-16 15:18:25,18.27,WEB,CDMX,False,18.65,0,APROBADA
101231,7,2026-03-23 21:06:21,118.45,SUCURSAL,OTRA,True,91.7,0,APROBADA
101232,7,2026-03-01 18:50:24,87.41,SUCURSAL,CDMX,True,91.7,0,APROBADA
101233,7,2026-03-22 14:05:56,118.45,APP,GDL,True,91.7,0,APROBADA
101234,7,2026-03-25 22:10:32,87.45,ATM,CDMX,True,91.7,0,APROBADA
101235,150,2026-03-28 04:02:57,159.62,SUCURSAL,CDMX,True,167.65,0,APROBADA
101236,7,,102.83,APP,CDMX,True,91.7,0,APROBADA
101237,1,2026-03-16 02:25:40,43.19,WEB,OTRA,False,18.65,1,NO_APROBADA
101238,8,2026-03-03 02:11:45,128.04,SUCURSAL,CDMX,True,160.64,0,APROBADA
101239,9,2026-03-21 20:07:36,188.11,SUCURSAL,CDMX,True,210.6,0,APROBADA
101240,150,2026-03-30 00:28:23,150.53,ATM,CDMX,True,167.65,0,APROBADA
101241,8,2026-03-29 21:02:39,178.91,APP,CDMX,True,160.64,0,APROBADA
101242,1,2026-03-09 15:06:18,14.88,SUCURSAL,CDMX,False,18.65,0,APROBADA
101243,9,2026-03-28 01:42:05,248.02,ATM,CDMX,True,210.6,0,APROBADA
101244,9,2026-03-04 19:11:46,163.94,APP,MTY,True,210.6,0,APROBADA
101245,8,2026-03-03 10:21:38,115.29,SUCURSAL,CDMX,True,160.64,0,APROBADA
101246,9,2026-03-02 02:09:30,143.76,WEB,CDMX,True,210.6,0,APROBADA
101247,150,2026-03-25 04:03:59,124.21,ATM,CDMX,True,167.65,0,APROBADA
101248,7,2026-03-28 00:48:43,75.02,SUCURSAL,CDMX,True,91.7,0,APROBADA
101249,1,2026-03-19 03:09:21,62.97,WEB,MTY,True,18.65,1,NO_APROBADA
101250,7,2026-03-27 01:05:57,79.87,SUCURSAL,CDMX,True,91.7,0,APROBADA
101251,8,2026-03-14 15:30:34,167.36,WEB,MTY,True,160.64,0,APROBADA
101252,9,2026-03-27 18:35:50,213.98,WEB,CDMX,True,210.6,0,APROBADA
101253,8,2026-03-22 23:47:52,189.04,ATM,CDMX,True,160.64,0,APROBADA
101254,9,2026-03-28 23:07:50,258.59,SUCURSAL,CDMX,True,210.6,0,APROBADA
101255,7,2026-03-21 14:40:37,81.26,APP,CDMX,True,91.7,0,APROBADA
101256,150,2026-03-25 00:38:24,192.46,WEB,CDMX,True,167.65,0,APROBADA
101257,150,2026-03-01 03:52:23,178.71,APP,CDMX,True,167.65,0,APROBADA
101258,1,2026-03-23 12:41:29,20.51,SUCURSAL,CDMX,False,18.65,0,APROBADA
101259,150,2026-03-25 03:07:59,154.75,WEB,CDMX,True,167.65,0,APROBADA
101260,7,2026-03-18 13:24:18,126.27,SUCURSAL,CDMX,True,91.7,0,APROBADA
101261,1,2026-03-09 15:53:06,18.94,APP,CDMX,False,18.65,0,APROBADA
101262,9,2026-03-24 03:59:34,236.7,APP,CDMX,True,210.6,0,APROBADA
101263,8,2026-03-28 13:13:14,182.07,SUCURSAL,CDMX,True,160.64,0,APROBADA
101264,1,2026-03-21 02:03:46,104.51,APP,GDL,False,18.65,1,NO_APROBADA
101265,1,2026-03-16 15:14:32,17.69,ATM,CDMX,False,18.65,0,APROBADA
101266,9,2026-03-22 21:00:57,234.86,SUCURSAL,CDMX,False,210.6,0,APROBADA
101267,150,2026-03-27 03:21:10,122.34,SUCURSAL,CDMX,True,167.65,0,APROBADA
101268,9,2026-03-27 18:51:59,257.28,SUCURSAL,CDMX,True,210.6,0,APROBADA
101269,7,2026-03-13 10:33:10,77.58,SUCURSAL,CDMX,True,91.7,0,APROBADA
101270,1,2026-03-13 04:32:02,57.79,WEB,OTRA,False,18.65,1,NO_APROBADA
101271,1,2026-03-02 12:00:40,25.05,WEB,CDMX,False,18.65,0,APROBADA
101272,1,2026-03-08 05:08:29,72.74,APP,MTY,False,18.65,1,NO_APROBADA
101273,7,2026-03-21 07:19:12,92.69,WEB,CDMX,True,91.7,0,APROBADA
101274,8,2026-03-22 01:17:05,157.14,WEB,CDMX,True,160.64,0,APROBADA
101275,1,2026-03-09 12:59:38,24.74,APP,CDMX,False,18.65,0,APROBADA
101276,1,2026-03-09 12:54:23,14.26,WEB,CDMX,False,18.65,0,APROBADA
101277,1,2026-03-16 14:04:13,24.9,SUCURSAL,CDMX,False,18.65,0,APROBADA
101278,7,2026-03-06 09:00:57,121.29,WEB,CDMX,True,91.7,0,APROBADA
101279,1,2026-03-16 11:30:39,25.12,APP,CDMX,False,18.65,0,APROBADA
101280,7,2026-03-20 00:34:01,123.91,WEB,CDMX,True,91.7,0,APROBADA
101281,1,2026-03-16 10:14:05,25.44,WEB,CDMX,False,18.65,0,APROBADA
101282,8,2026-03-23 17:41:18,151.14,SUCURSAL,CDMX,True,160.64,0,APROBADA
101283,9,2026-03-30 21:16:11,173.73,WEB,CDMX,True,210.6,0,APROBADA
101284,9,2026-03-04 03:50:49,226.65,ATM,CDMX,True,210.6,0,APROBADA
101285,9,2026-03-29 01:27:38,185.97,ATM,OTRA,True,210.6,0,APROBADA
101286,7,,127.49,APP,CDMX,True,91.7,0,APROBADA
101287,8,2026-03-19 13:18:38,177.81,ATM,CDMX,True,160.64,0,APROBADA
101288,9,2026-03-26 20:22:15,157.4,APP,CDMX,True,210.6,0,APROBADA
101289,8,2026-03-04 00:20:44,156.07,APP,CDMX,True,160.64,0,APROBADA
101290,8,NA,124.57,SUCURSAL,CDMX,True,160.64,0,APROBADA
101291,150,2026-03-09 23:36:57,178.21,SUCURSAL,CDMX,True,167.65,0,APROBADA
101292,7,2026-03-07 01:51:31,77.16,SUCURSAL,CDMX,True,91.7,0,APROBADA
101293,9,2026-03-06 03:20:37,142.14,SUCURSAL,CDMX,False,210.6,0,APROBADA
101294,150,2026-03-01 05:18:08,152.48,SUCURSAL,CDMX,True,167.65,0,APROBADA
101295,8,2026-03-21 00:04:30,129.72,APP,MTY,True,160.64,0,APROBADA
101296,8,2026-03-08 22:46:38,723.08,APP,MTY,False,160.64,1,NO_APROBADA
101297,9,2026-03-16 19:53:23,141.25,APP,CDMX,False,210.6,0,APROBADA
101298,1,2026-03-16 15:44:46,22.69,SUCURSAL,CDMX,False,18.65,0,APROBADA
101299,8,2026-03-27 17:00:59,114.97,APP,CDMX,True,160.64,0,APROBADA
101300,8,2026-03-03 08:21:44,117.4,SUCURSAL,CDMX,True,160.64,0,APROBADA
101301,9,2026-03-04 20:20:55,255.9,WEB,CDMX,True,210.6,0,APROBADA
101302,9,2026-03-21 01:42:07,257.16,WEB,CDMX,True,210.6,0,APROBADA
101303,8,2026-03-25 23:30:14,112.45,  app  ,CDMX,True,160.64,0,APROBADA
101304,150,2026-99-99 99:99:99,149.51,WEB,CDMX,True,167.65,0,APROBADA
101305,7,2026-03-01 21:13:29,82.52,SUCURSAL,CDMX,True,91.7,0,APROBADA
101306,150,2026-03-25 03:48:19,114.51,SUCURSAL,CDMX,True,167.65,0,APROBADA
101307,7,2026-03-08 11:24:28,86.67,WEB,CDMX,True,91.7,0,APROBADA
101308,7,2026-03-22 09:55:36,114.7,APP,CDMX,True,91.7,0,APROBADA
101309,7,2026-03-01 14:11:17,91.12,APP,CDMX,True,91.7,0,APROBADA
101310,1,2026-03-30 13:05:22,19.17,SUCURSAL,CDMX,False,18.65,0,APROBADA
101311,8,2026-03-02 14:17:23,188.52,APP,CDMX,True,160.64,0,APROBADA
101312,7,2026-03-10 06:25:11,96.01,ATM,CDMX,True,91.7,0,APROBADA
101313,1,2026-03-23 10:07:14,17.19,APP,CDMX,True,18.65,0,APROBADA
101314,1,2026-03-23 09:17:14,22.81,SUCURSAL,CDMX,False,18.65,0,APROBADA
101315,8,2026-03-16 06:10:50,158.67,WEB,CDMX,True,160.64,0,APROBADA
101316,1,2026-03-09 10:32:58,22.26,SUCURSAL,CDMX,False,18.65,0,APROBADA
101317,7,2026-03-11 21:04:10,127.73,WEB,CDMX,True,91.7,0,APROBADA
101318,9,2026-03-14 23:01:11,242.37,ATM,GDL,True,210.6,0,APROBADA
101319,150,2026-03-12 05:37:00,178.7,SUCURSAL,MTY,True,167.65,0,APROBADA
101320,150,2026-03-22 02:53:14,114.0,WEB,CDMX,True,167.65,0,APROBADA
101321,8,2026-03-15 15:47:22,146.29,ATM,CDMX,True,160.64,0,APROBADA
101322,8,2026-03-10 22:21:57,170.54,SUCURSAL,CDMX,True,160.64,0,APROBADA
101323,1,2026-03-09 12:54:14,20.93,WEB,CDMX,True,18.65,0,APROBADA
101324,9,2026-03-12 21:47:05,255.85,WEB,MTY,True,210.6,0,APROBADA
101325,150,2026-03-29 05:56:33,184.92,WEB,CDMX,True,167.65,0,APROBADA
101326,9,2026-03-19 00:17:19,181.19,WEB,CDMX,True,210.6,0,APROBADA
101327,150,2026-03-04 04:50:29,149.9,ATM,CDMX,True,167.65,0,APROBADA
101328,7,2026-03-15 21:09:33,88.22,ATM,CDMX,True,91.7,0,APROBADA
101329,8,2026-03-03 09:00:29,116.11,APP,CDMX,True,160.64,0,APROBADA
101330,9,2026-03-10 18:27:22,245.45,APP,CDMX,True,210.6,0,APROBADA
101331,150,2026-03-22 00:05:45,143.88,ATM,CDMX,True,167.65,0,APROBADA
101332,1,2026-03-16 10:02:30,18.63,ATM,CDMX,False,18.65,0,APROBADA
101333,9,2026-03-29 19:57:16,192.3,ATM,CDMX,True,210.6,0,APROBADA
101334,8,2026-03-26 18:08:43,122.96,WEB,CDMX,True,160.64,0,APROBADA
101335,8,2026-03-03 09:36:59,183.83,SUCURSAL,CDMX,NO,160.64,0,APROBADA
101336,9,2026-03-04 20:33:28,182.91,ATM,CDMX,True,210.6,0,APROBADA
101337,8,2026-03-14 14:26:26,191.17,SUCURSAL,CDMX,True,160.64,0,APROBADA
101338,9,2026-03-03 20:39:58,184.77,ATM,CDMX,True,210.6,0,APROBADA
101339,150,2026-03-18 02:03:48,146.65,SUCURSAL,CDMX,True,167.65,0,APROBADA
101340,150,2026-03-15 22:05:03,158.49,ATM,OTRA,True,167.65,0,APROBADA
101341,8,2026-03-19 15:44:21,150.97,APP,CDMX,True,160.64,0,APROBADA
101342,1,2026-03-23 10:33:09,21.68,SUCURSAL,CDMX,False,18.65,0,APROBADA
101343,7,2026-03-10 20:19:46,76.88,APP,OTRA,True,91.7,0,APROBADA
101344,1,2026-03-09 13:56:07,14.3,APP,CDMX,False,18.65,0,APROBADA
101345,150,2026-03-15 04:03:59,121.56,APP,CDMX,True,167.65,0,APROBADA
101346,7,2026-03-27 17:16:52,78.77,SUCURSAL,OTRA,True,91.7,0,APROBADA
101347,1,2026-03-09 10:52:47,20.56,WEB,CDMX,False,18.65,0,APROBADA
101348,9,2026-03-16 22:18:42,173.02,APP,MTY,True,210.6,0,APROBADA
101349,9,2026-03-23 19:29:26,154.42,SUCURSAL,CDMX,True,210.6,0,APROBADA
101350,9,2026-03-01 03:19:02,255.54,SUCURSAL,CDMX,True,210.6,0,APROBADA
101351,9,2026-03-29 01:17:00,200.38,WEB,CDMX,True,210.6,0,APROBADA
101352,8,2026-03-29 22:33:24,164.03,APP,CDMX,True,160.64,0,APROBADA
101353,150,2026-03-11 05:45:54,132.26,WEB,CDMX,True,167.65,0,APROBADA
101354,9,2026-03-03 01:24:30,233.05,WEB,CDMX,True,210.6,0,APROBADA
101355,150,2026-03-09 00:44:20,111.08,ATM,CDMX,True,167.65,0,APROBADA
101356,1,2026-03-30 14:10:14,22.15,APP,CDMX,False,18.65,0,APROBADA
101357,8,2026-03-25 07:49:51,170.53,WEB,CDMX,True,160.64,0,APROBADA
101358,9,2026-03-25 00:59:04,241.62,APP,CDMX,True,210.6,0,APROBADA
101359,1,2026-03-28 23:39:22,97.87,WEB,GDL,True,18.65,1,NO_APROBADA
101360,7,2026-03-21 18:35:12,87.17,WEB,CDMX,True,91.7,0,APROBADA
101361,7,2026-03-24 05:27:52,127.59,WEB,CDMX,False,91.7,0,APROBADA
101362,1,2026-03-09 09:51:08,20.56,APP,CDMX,False,18.65,0,APROBADA
101363,1,2026-03-16 10:43:46,23.93,SUCURSAL,CDMX,False,18.65,0,APROBADA
101364,150,2026-03-12 03:39:57,138.85,WEB,MTY,True,167.65,0,APROBADA
101365,1,2026-03-23 09:08:50,14.62,ATM,CDMX,False,18.65,0,APROBADA
101366,150,2026-03-11 22:14:52,137.21,ATM,MTY,True,167.65,0,APROBADA
101367,7,2026-03-10 02:34:36,93.95,WEB,OTRA,True,91.7,0,APROBADA
101368,1,2026-03-26 00:33:44,101.02,WEB,CDMX,False,18.65,1,NO_APROBADA
101369,9,2026-03-09 21:21:56,228.06,APP,CDMX,True,210.6,0,APROBADA
101370,1,2026-03-09 12:04:51,18.99,APP,CDMX,False,18.65,0,APROBADA
101371,150,2026-03-30 23:56:35,114.37,SUCURSAL,MTY,True,167.65,0,APROBADA
101372,9,2026-03-17 21:41:22,245.17,SUCURSAL,CDMX,NO,210.6,0,APROBADA
101373,7,2026-03-01 01:01:49,110.92,WEB,CDMX,True,91.7,0,APROBADA
101374,1,2026-03-23 12:03:24,19.12,SUCURSAL,CDMX,False,18.65,0,APROBADA
101375,7,2026-03-04 14:07:57,125.08,ATM,CDMX,True,91.7,0,APROBADA
101376,7,2026-03-08 02:37:00,118.46,WEB,CDMX,True,91.7,0,APROBADA
101377,150,2026-03-19 22:51:00,144.47,WEB,GDL,True,167.65,0,APROBADA
101378,8,2026-03-02 10:22:38,148.08,WEB,GDL,True,160.64,0,APROBADA
101379,1,2026-03-23 09:04:16,18.28,WEB,CDMX,False,18.65,0,APROBADA
101380,7,2026-03-15 22:19:23,86.05,ATM,GDL,True,91.7,0,APROBADA
101381,150,2026-03-17 23:03:22,130.18,SUCURSAL,CDMX,True,167.65,0,APROBADA
101382,7,2026-03-30 04:53:33,77.36,WEB,CDMX,True,91.7,0,APROBADA
101383,7,2026-03-02 07:44:28,72.03,SUCURSAL,GDL,True,91.7,0,APROBADA
101384,8,2026-03-19 12:19:52,139.55,APP,CDMX,True,160.64,0,APROBADA
101385,1,2026-03-30 12:24:28,21.92,APP,CDMX,False,18.65,0,APROBADA
101386,150,2026-03-02 02:02:34,135.26,ATM,OTRA,True,167.65,0,APROBADA
101387,8,2026-03-26 18:13:48,144.07,APP,CDMX,True,160.64,0,APROBADA
101388,9,2026-03-26 18:51:06,258.91,SUCURSAL,OTRA,True,210.6,0,APROBADA
101389,150,2026-03-15 04:36:46,172.11,ATM,,True,167.65,0,APROBADA
101390,7,2026-03-05 00:17:51,102.57,ATM,CDMX,True,91.7,0,APROBADA
101391,8,2026-03-19 12:02:39,175.42,ATM,CDMX,True,160.64,0,APROBADA
101392,150,2026-03-01 23:19:36,106.55,ATM,GDL,True,167.65,0,APROBADA
101393,1,2026-03-16 09:22:30,14.95,WEB,CDMX,False,18.65,0,APROBADA
101394,150,2026-03-18 03:04:28,128.36,WEB,CDMX,True,167.65,0,APROBADA
101395,9,2026-03-05 21:40:11,153.73,WEB,OTRA,False,210.6,0,APROBADA
101396,1,2026-03-09 14:32:55,22.61,SUCURSAL,CDMX,True,18.65,0,APROBADA
101397,1,2026-03-23 11:16:01,16.82,ATM,CDMX,True,18.65,0,APROBADA
101398,1,2026-03-09 13:28:07,18.46,APP,CDMX,False,18.65,0,APROBADA
101399,9,2026-03-03 00:56:18,183.23,WEB,CDMX,True,210.6,0,APROBADA
101400,9,2026-03-29 23:30:18,251.64,APP,CDMX,False,210.6,0,APROBADA
101401,150,2026-03-01 23:38:13,150.74,ATM,CDMX,True,167.65,0,APROBADA
101402,150,2026-03-23 03:13:24,173.64,APP,CDMX,True,167.65,0,APROBADA
101403,1,2026-03-09 10:36:32,24.54,SUCURSAL,CDMX,False,18.65,0,APROBADA
101404,1,2026-03-23 12:42:33,20.9,SUCURSAL,CDMX,False,18.65,0,APROBADA
101405,7,,128.34,ATM,CDMX,True,91.7,0,APROBADA
101406,7,2026-03-15 23:56:26,74.59,ATM,CDMX,True,91.7,0,APROBADA
101407,8,2026-03-21 15:38:14,179.5,SUCURSAL,CDMX,True,160.64,0,APROBADA
101408,7,2026-03-30 17:15:49,106.33,SUCURSAL,CDMX,True,91.7,0,APROBADA
101409,8,2026-03-11 10:07:05,156.84,SUCURSAL,CDMX,True,160.64,0,APROBADA
101410,7,2026-03-29 05:56:29,115.93,APP,CDMX,True,91.7,0,APROBADA
101411,9,2026-03-24 19:08:55,258.79,APP,GDL,True,210.6,0,APROBADA
101412,7,2026-03-17 16:58:24,103.42,SUCURSAL,CDMX,True,91.7,0,APROBADA
101413,8,2026-03-04 10:57:52,194.47,ATM,CDMX,True,160.64,0,APROBADA
101414,1,2026-03-07 02:25:41,43.49,APP,GDL,True,18.65,1,NO_APROBADA
101415,8,2026-03-25 15:44:08,178.81,WEB,CDMX,True,160.64,0,APROBADA
101416,150,2026-03-03 00:57:00,133.84,ATM,CDMX,True,167.65,0,APROBADA
101417,7,2026-03-17 23:37:17,72.9,APP,CDMX,True,91.7,0,APROBADA
101418,150,2026-03-29 04:18:20,117.89,SUCURSAL,CDMX,True,167.65,0,APROBADA
101419,7,2026-03-14 16:17:36,77.11,ATM,CDMX,True,91.7,0,APROBADA
101420,8,2026-03-16 14:14:56,193.99,WEB,CDMX,True,160.64,0,APROBADA
101421,1,2026-03-30 10:42:17,20.1,WEB,CDMX,False,18.65,0,APROBADA
101422,7,2026-03-01 19:57:02,71.55,WEB,CDMX,True,91.7,0,APROBADA
101423,7,2026-03-10 18:27:46,87.7,SUCURSAL,CDMX,True,91.7,0,APROBADA
101424,1,2026-03-23 14:58:54,17.16,APP,CDMX,False,18.65,0,APROBADA
101425,7,2026-03-09 23:42:07,113.64,ATM,OTRA,True,91.7,0,APROBADA
101426,8,2026-03-06 16:21:17,174.93,SUCURSAL,CDMX,True,160.64,0,APROBADA
101427,8,2026-03-29 01:27:06,180.39,ATM,CDMX,True,160.64,0,APROBADA
101428,1,2026-03-23 14:00:15,16.64,WEB,CDMX,False,18.65,0,APROBADA
101429,7,2026-03-09 15:09:31,81.91,WEB,CDMX,True,91.7,0,APROBADA
101430,1,2026-03-23 15:46:47,20.69,WEB,CDMX,False,18.65,0,APROBADA
101431,7,2026-03-23 05:02:26,84.08,ATM,CDMX,True,91.7,0,APROBADA
101432,8,2026-03-16 16:42:11,149.12,ATM,MTY,True,160.64,0,APROBADA
101433,9,2026-03-20 23:34:30,245.71,ATM,CDMX,True,210.6,0,APROBADA
101434,8,NA,133.7,SUCURSAL,CDMX,True,160.64,0,APROBADA
101435,1,2026-03-16 14:25:45,23.66,WEB,CDMX,False,18.65,0,APROBADA
101436,9,2026-03-20 00:43:15,246.78,APP,CDMX,True,210.6,0,APROBADA
101437,9,2026-03-02 02:49:20,237.08,ATM,CDMX,True,210.6,0,APROBADA
101438,9,2026-03-13 22:58:03,216.35,ATM,CDMX,True,210.6,0,APROBADA
101439,1,2026-03-16 12:26:14,15.32,WEB,CDMX,False,18.65,0,APROBADA
101440,150,2026-03-20 03:08:38,113.12,APP,GDL,True,167.65,0,APROBADA
101441,8,2026-03-30 11:49:49,137.59,APP,CDMX,True,160.64,0,APROBADA
101531,7,2026-03-06 17:25:55,92.43,WEB,CDMX,True,91.7,0,APROBADA
101443,9,2026-03-07 02:46:15,252.84,APP,CDMX,False,210.6,0,APROBADA
101444,1,2026-03-23 12:50:31,16.76,APP,CDMX,False,18.65,0,APROBADA
101445,7,2026-03-02 08:47:07,114.43,SUCURSAL,CDMX,True,91.7,0,APROBADA
101446,8,2026-03-28 02:04:04,153.75,SUCURSAL,CDMX,True,160.64,0,APROBADA
101447,7,2026-03-04 23:37:50,88.73,SUCURSAL,CDMX,True,91.7,0,APROBADA
101448,8,2026-03-14 16:47:01,128.78,ATM,CDMX,True,160.64,0,APROBADA
101449,150,2026-03-16 04:18:27,130.07,APP,CDMX,True,167.65,0,APROBADA
101450,8,2026-03-30 22:34:32,170.48,WEB,CDMX,True,160.64,0,APROBADA
101451,8,2026-03-25 17:45:06,140.76,SUCURSAL,CDMX,True,160.64,0,APROBADA
101452,7,2026-03-15 11:30:36,118.58,APP,CDMX,True,91.7,0,APROBADA
101453,1,2026-03-09 13:10:13,18.84,SUCURSAL,CDMX,False,18.65,0,APROBADA
101454,9,2026-03-17 03:48:14,177.37,APP,CDMX,True,210.6,0,APROBADA
101455,8,2026-03-27 04:02:20,172.95,SUCURSAL,MTY,True,160.64,0,APROBADA
101456,9,2026-03-18 01:20:41,201.73,WEB,CDMX,True,210.6,0,APROBADA
101457,1,2026-03-30 09:27:44,15.95,APP,CDMX,False,18.65,0,APROBADA
101458,1,2026-03-09 10:28:55,16.05,APP,CDMX,False,18.65,0,APROBADA
101459,150,2026-03-16 00:47:55,144.19,SUCURSAL,CDMX,True,167.65,0,APROBADA
101460,8,2026-03-24 21:17:33,163.52,ATM,CDMX,True,160.64,0,APROBADA
101461,7,2026-03-10 16:43:13,97.77,ATM,CDMX,True,91.7,0,APROBADA
101462,8,2026-03-30 23:46:54,147.65,WEB,CDMX,True,160.64,0,APROBADA
101463,8,2026-03-14 05:09:30,121.89,APP,GDL,True,160.64,0,APROBADA
101464,1,2026-03-23 12:21:06,14.8,APP,CDMX,False,18.65,0,APROBADA
101465,150,2026-03-29 01:22:40,187.04,APP,MTY,True,167.65,0,APROBADA
101466,9,2026-03-19 22:23:39,219.12,SUCURSAL,OTRA,True,210.6,0,APROBADA
101467,1,2026-03-23 10:06:46,15.23,WEB,CDMX,False,18.65,0,APROBADA
101468,150,2026-03-19 04:21:36,165.16,ATM,OTRA,True,167.65,0,APROBADA
101469,9,2026-03-07 20:00:50,213.79,WEB,GDL,True,210.6,0,APROBADA
101470,7,2026-03-06 15:55:00,78.22,ATM,CDMX,True,91.7,0,APROBADA
101471,9,2026-03-14 01:20:19,232.87,APP,CDMX,True,210.6,0,APROBADA
101472,9,2026-03-12 22:53:33,241.06,ATM,CDMX,True,210.6,0,APROBADA
101473,7,2026-03-21 08:45:09,117.34,SUCURSAL,CDMX,True,91.7,0,APROBADA
101474,1,2026-03-23 12:41:22,19.59,WEB,CDMX,False,18.65,0,APROBADA
101475,8,2026-03-24 13:13:39,172.29,WEB,CDMX,True,160.64,0,APROBADA
101476,1,2026-03-09 12:23:33,15.13,WEB,CDMX,False,18.65,0,APROBADA
101477,8,2026-03-30 08:32:58,129.75,APP,CDMX,False,160.64,0,APROBADA
101478,9,2026-03-13 18:44:45,208.66,ATM,CDMX,True,210.6,0,APROBADA
101479,1,2026-03-30 14:59:30,24.5,SUCURSAL,CDMX,False,18.65,0,APROBADA
101480,150,2026-03-26 23:02:23,168.51,APP,CDMX,True,167.65,0,APROBADA
101481,7,2026-03-28 04:05:26,73.74,APP,CDMX,True,91.7,0,APROBADA
101482,1,2026-03-30 13:17:54,17.99,WEB,CDMX,False,18.65,0,APROBADA
101483,8,2026-03-29 22:10:57,141.29,ATM,CDMX,True,160.64,0,APROBADA
101484,1,2026-03-09 10:52:48,19.32,WEB,CDMX,False,18.65,0,APROBADA
101485,8,2026-03-20 06:44:32,180.41,SUCURSAL,CDMX,True,160.64,0,APROBADA
101486,1,2026-03-16 11:35:22,22.36,  app  ,CDMX,False,18.65,0,APROBADA
101487,150,2026-03-30 05:05:07,133.58,APP,CDMX,True,167.65,0,APROBADA
101488,1,2026-03-30 10:50:00,24.53,WEB,CDMX,False,18.65,0,APROBADA
101489,7,2026-03-10 21:41:57,88.63,WEB,CDMX,True,91.7,0,APROBADA
101490,9,2026-03-23 22:11:17,240.23,WEB,CDMX,True,210.6,0,APROBADA
101491,8,2026-03-29 06:11:18,149.09,ATM,CDMX,True,160.64,0,APROBADA
101492,150,2026-03-12 03:49:41,108.31,SUCURSAL,OTRA,True,167.65,0,APROBADA
101493,150,2026-03-13 00:34:36,177.98,WEB,MTY,True,167.65,0,APROBADA
101494,8,2026-03-07 10:44:32,128.24,ATM,CDMX,True,160.64,0,APROBADA
101495,9,2026-03-09 18:59:07,178.76,WEB,CDMX,True,210.6,0,APROBADA
101496,150,2026-03-13 22:20:44,105.71,APP,CDMX,True,167.65,0,APROBADA
101497,9,2026-03-16 23:21:41,159.53,APP,CDMX,True,210.6,0,APROBADA
101498,150,2026-03-06 22:28:51,170.79,SUCURSAL,CDMX,True,167.65,0,APROBADA
101499,9,2026-03-27 21:16:46,188.14,ATM,CDMX,True,210.6,0,APROBADA
101500,1,2026-03-30 10:48:59,25.45,APP,CDMX,False,18.65,0,APROBADA
101501,9,2026-03-19 18:10:32,253.14,WEB,OTRA,True,210.6,0,APROBADA
101502,7,2026-03-19 04:08:42,75.42,ATM,CDMX,True,91.7,0,APROBADA
101503,7,2026-03-26 11:29:25,82.02,WEB,CDMX,True,91.7,0,APROBADA
101504,7,2026-03-10 09:05:11,84.68,WEB,MTY,True,91.7,0,APROBADA
101505,150,2026-03-28 03:00:30,166.81,WEB,CDMX,True,167.65,0,APROBADA
101506,7,2026-03-30 15:42:24,75.75,SUCURSAL,CDMX,True,91.7,0,APROBADA
101507,7,2026-03-11 04:25:49,95.48,ATM,OTRA,True,91.7,0,APROBADA
101508,9,2026-03-18 19:22:31,232.14,APP,CDMX,True,210.6,0,APROBADA
101509,8,2026-03-12 10:32:52,187.31,APP,CDMX,True,160.64,0,APROBADA
101510,7,2026-03-05 15:12:02,93.04,WEB,CDMX,True,91.7,0,APROBADA
101511,7,2026-03-14 04:18:19,85.66,SUCURSAL,CDMX,True,91.7,0,APROBADA
101512,9,2026-03-06 20:25:43,222.33,APP,CDMX,True,210.6,0,APROBADA
101513,1,2026-03-23 15:25:51,20.08,APP,CDMX,False,18.65,0,APROBADA
101514,9,2026-03-01 01:41:42,191.0,SUCURSAL,CDMX,True,210.6,0,APROBADA
101515,1,2026-03-23 15:51:58,22.54,SUCURSAL,CDMX,False,18.65,0,APROBADA
101516,150,2026-03-12 23:50:11,165.72,SUCURSAL,CDMX,True,167.65,0,APROBADA
101517,7,2026-03-01 10:59:45,113.66,ATM,CDMX,True,91.7,0,APROBADA
101518,9,2026-03-14 18:29:18,184.05,APP,CDMX,True,210.6,0,APROBADA
101519,150,2026-03-22 03:16:27,107.12,ATM,CDMX,True,167.65,0,APROBADA
101520,8,2026-03-06 09:22:26,108.21,APP,CDMX,True,160.64,0,APROBADA
101521,1,2026-03-16 14:02:34,15.13,SUCURSAL,CDMX,False,18.65,0,APROBADA
101522,7,2026-03-21 15:27:57,107.03,ATM,CDMX,True,91.7,0,APROBADA
